Date,Open,High,Low,Close,Adj Close,Volume
13-Feb-24,"5,300.00","5,400.00","4,960.00","5,050.00","5,046.19","24,426,100"
12-Feb-24,"5,375.00","5,550.00","5,350.00","5,450.00","5,445.89","13,497,400"
7-Feb-24,"5,600.00","5,800.00","5,400.00","5,400.00","5,395.93","40,129,200"
6-Feb-24,"5,200.00","5,625.00","5,125.00","5,600.00","5,595.78","37,579,800"
5-Feb-24,"4,960.00","5,250.00","4,950.00","5,175.00","5,171.10","21,611,100"
2-Feb-24,"4,830.00","4,950.00","4,770.00","4,950.00","4,946.27","12,812,900"
1-Feb-24,"4,860.00","4,970.00","4,850.00","4,850.00","4,846.34","11,197,200"
31-Jan-24,"5,025.00","5,100.00","4,920.00","4,950.00","4,946.27","11,020,900"
30-Jan-24,"5,050.00","5,150.00","4,850.00","5,025.00","5,021.21","22,206,200"
29-Jan-24,"5,250.00","5,375.00","5,000.00","5,025.00","5,021.21","13,895,700"
26-Jan-24,"5,250.00","5,275.00","4,990.00","5,200.00","5,196.08","22,713,900"
25-Jan-24,"5,375.00","5,525.00","5,250.00","5,250.00","5,246.04","11,912,100"
24-Jan-24,"5,600.00","5,775.00","5,250.00","5,375.00","5,370.95","40,178,600"
23-Jan-24,"5,375.00","5,625.00","5,350.00","5,575.00","5,570.80","36,952,000"
22-Jan-24,"5,175.00","5,500.00","4,940.00","5,350.00","5,345.97","43,627,700"
19-Jan-24,"5,650.00","5,750.00","5,075.00","5,100.00","5,096.16","49,338,700"
18-Jan-24,"5,150.00","5,925.00","5,000.00","5,650.00","5,645.74","87,583,400"
17-Jan-24,"4,900.00","5,200.00","4,640.00","5,150.00","5,146.12","65,649,600"
16-Jan-24,"4,450.00","4,990.00","4,320.00","4,880.00","4,876.32","70,243,100"
15-Jan-24,"4,700.00","4,700.00","4,700.00","4,700.00","4,696.46",-
12-Jan-24,"5,050.00","5,300.00","4,610.00","4,700.00","4,696.46","63,660,700"
11-Jan-24,"5,725.00","5,775.00","4,950.00","5,050.00","5,046.19","53,028,700"
10-Jan-24,"5,300.00","5,925.00","4,900.00","5,675.00","5,670.72","78,655,800"
9-Jan-24,"6,750.00","6,850.00","5,400.00","5,400.00","5,395.93","100,068,600"
8-Jan-24,"7,225.00","7,325.00","6,700.00","6,750.00","6,744.91","30,456,400"
5-Jan-24,"7,575.00","7,600.00","7,225.00","7,225.00","7,219.55","16,149,400"
4-Jan-24,"7,575.00","7,700.00","7,500.00","7,525.00","7,519.33","12,323,500"
3-Jan-24,"7,650.00","7,650.00","7,500.00","7,575.00","7,569.29","6,026,800"
2-Jan-24,"7,500.00","7,725.00","7,375.00","7,600.00","7,594.27","15,012,300"
29-Dec-23,"7,675.00","7,825.00","7,400.00","7,475.00","7,469.37","15,244,000"
28-Dec-23,"7,650.00","7,775.00","7,500.00","7,675.00","7,669.21","13,392,200"
27-Dec-23,"7,500.00","8,200.00","7,450.00","7,650.00","7,644.23","42,756,100"
22-Dec-23,"7,500.00","7,650.00","7,375.00","7,500.00","7,494.35","17,981,700"
21-Dec-23,"7,450.00","7,550.00","7,350.00","7,500.00","7,494.35","11,927,700"
20-Dec-23,"7,350.00","7,550.00","7,225.00","7,450.00","7,444.38","21,918,400"
19-Dec-23,"7,150.00","7,450.00","6,950.00","7,325.00","7,319.48","21,446,100"
18-Dec-23,"7,300.00","7,650.00","7,100.00","7,150.00","7,144.61","18,483,400"
15-Dec-23,"7,200.00","7,500.00","7,100.00","7,400.00","7,394.42","22,179,600"
14-Dec-23,"7,575.00","7,625.00","7,025.00","7,200.00","7,194.57","29,173,400"
13-Dec-23,"7,675.00","7,750.00","7,425.00","7,575.00","7,569.29","14,746,100"
12-Dec-23,"7,600.00","7,875.00","7,225.00","7,650.00","7,644.23","34,839,300"
11-Dec-23,"7,950.00","8,050.00","7,500.00","7,600.00","7,594.27","38,133,500"
8-Dec-23,"7,800.00","8,175.00","7,750.00","8,050.00","8,043.93","50,224,300"
7-Dec-23,"7,200.00","7,775.00","7,125.00","7,750.00","7,744.16","57,980,500"
6-Dec-23,"6,850.00","7,375.00","6,800.00","7,200.00","7,194.57","68,123,500"
5-Dec-23,"6,850.00","7,050.00","6,475.00","6,825.00","6,819.86","50,994,200"
4-Dec-23,"6,800.00","7,050.00","6,575.00","6,850.00","6,844.84","39,120,700"
1-Dec-23,"6,925.00","7,100.00","6,500.00","6,800.00","6,794.87","49,599,600"
30-Nov-23,"6,150.00","7,075.00","6,125.00","6,875.00","6,869.82","76,689,700"
29-Nov-23,"6,300.00","6,300.00","6,100.00","6,125.00","6,120.38","28,091,900"
28-Nov-23,"5,975.00","6,300.00","5,900.00","6,250.00","6,245.29","38,044,200"
27-Nov-23,"6,075.00","6,150.00","5,800.00","5,950.00","5,945.52","27,030,500"
24-Nov-23,"6,475.00","6,600.00","6,000.00","6,075.00","6,070.42","35,573,700"
23-Nov-23,"5,700.00","6,450.00","5,700.00","6,425.00","6,420.16","52,116,100"
22-Nov-23,"6,275.00","6,275.00","5,500.00","5,650.00","5,641.83","92,961,400"
21-Nov-23,"6,825.00","6,950.00","6,200.00","6,275.00","6,265.93","80,088,500"
20-Nov-23,"6,400.00","6,900.00","6,350.00","6,800.00","6,790.17","53,008,600"
17-Nov-23,"5,725.00","6,350.00","5,675.00","6,325.00","6,315.86","60,573,100"
16-Nov-23,"5,775.00","6,050.00","5,300.00","5,700.00","5,691.76","61,909,300"
15-Nov-23,"5,400.00","5,950.00","5,325.00","5,725.00","5,716.73","63,375,300"
14-Nov-23,"5,325.00","5,425.00","5,250.00","5,375.00","5,367.23","24,752,100"
13-Nov-23,"5,250.00","5,500.00","5,000.00","5,300.00","5,292.34","69,960,400"
10-Nov-23,"5,225.00","5,225.00","5,225.00","5,225.00","5,217.45",-
9-Nov-23,"4,400.00","5,400.00","4,350.00","5,225.00","5,217.45","111,849,600"
8-Nov-23,"4,380.00","4,440.00","4,340.00","4,400.00","4,393.64","18,257,700"
7-Nov-23,"4,300.00","4,410.00","4,260.00","4,390.00","4,383.66","26,103,200"
6-Nov-23,"4,150.00","4,310.00","4,110.00","4,290.00","4,283.80","28,846,900"
3-Nov-23,"4,050.00","4,190.00","3,870.00","4,140.00","4,134.02","54,842,200"
2-Nov-23,"4,290.00","4,450.00","4,030.00","4,050.00","4,044.15","63,249,300"
1-Nov-23,"4,630.00","4,640.00","4,290.00","4,290.00","4,283.80","50,048,400"
31-Oct-23,"4,500.00","4,610.00","4,390.00","4,580.00","4,573.38","55,551,200"
30-Oct-23,"4,100.00","4,630.00","3,980.00","4,500.00","4,493.50","136,498,000"
27-Oct-23,"3,820.00","4,110.00","3,800.00","4,060.00","4,054.13","76,315,200"
26-Oct-23,"3,800.00","3,860.00","3,750.00","3,800.00","3,794.51","23,103,000"
25-Oct-23,"3,820.00","3,860.00","3,770.00","3,820.00","3,814.48","20,457,100"
24-Oct-23,"3,750.00","3,880.00","3,570.00","3,800.00","3,794.51","40,442,200"
23-Oct-23,"4,000.00","4,040.00","3,560.00","3,740.00","3,734.59","98,962,200"
20-Oct-23,"4,070.00","4,210.00","3,850.00","4,030.00","4,024.18","85,371,300"
19-Oct-23,"3,800.00","4,160.00","3,800.00","4,050.00","4,044.15","150,507,700"
18-Oct-23,"3,470.00","4,270.00","3,330.00","3,790.00","3,784.52","311,694,400"
17-Oct-23,"2,650.00","3,430.00","2,650.00","3,430.00","3,425.04","215,604,400"
16-Oct-23,"2,940.00","2,950.00","2,400.00","2,750.00","2,746.03","227,720,100"
13-Oct-23,"2,360.00","2,360.00","2,240.00","2,360.00","2,356.59","39,504,100"
12-Oct-23,"1,890.00","1,890.00","1,820.00","1,890.00","1,887.27","219,262,300"
11-Oct-23,"1,515.00","1,515.00","1,515.00","1,515.00","1,512.81","38,431,400"
10-Oct-23,"1,060.00","1,215.00","1,060.00","1,215.00","1,213.24","13,625,200"
9-Oct-23,975,975,975,975,973.59,"22,298,500"
